"Time","Value"
2020-10-14 00:00:00,221974528
2020-10-14 06:00:00,221974528
2020-10-14 12:00:00,221974528
2020-10-14 18:00:00,224227328
2020-10-15 00:00:00,230748160
2020-10-15 06:00:00,232099840
2020-10-15 12:00:00,232910848
2020-10-15 18:00:00,235737088
2020-10-16 00:00:00,240898048
2020-10-16 06:00:00,240898048
2020-10-16 12:00:00,240898048
2020-10-16 18:00:00,240898048
2020-10-17 00:00:00,241438720
2020-10-17 06:00:00,241438720
2020-10-17 12:00:00,237981696
2020-10-17 18:00:00,238792704
2020-10-18 00:00:00,209096704
2020-10-18 06:00:00,210956288
2020-10-18 12:00:00,211226624
2020-10-18 18:00:00,211767296
2020-10-19 00:00:00,213110784
2020-10-19 06:00:00,213110784
2020-10-19 12:00:00,215863296
2020-10-19 18:00:00,215863296
2020-10-20 00:00:00,215863296
2020-10-20 06:00:00,215863296
2020-10-20 12:00:00,216674304
2020-10-20 18:00:00,228388864
2020-10-21 00:00:00,228388864
2020-10-21 06:00:00,213229568
2020-10-21 12:00:00,214310912
2020-10-21 18:00:00,218243072
2020-10-22 00:00:00,218243072
2020-10-22 06:00:00,213155840
2020-10-22 12:00:00,214237184
2020-10-22 18:00:00,215048192
2020-10-23 00:00:00,215048192
2020-10-23 06:00:00,215048192
2020-10-23 12:00:00,215048192
2020-10-23 18:00:00,215638016
2020-10-24 00:00:00,215638016
2020-10-24 06:00:00,215638016
2020-10-24 12:00:00,215638016
2020-10-24 18:00:00,215638016
2020-10-25 00:00:00,215638016
2020-10-25 06:00:00,215638016
2020-10-25 12:00:00,215638016
2020-10-25 18:00:00,215638016
2020-10-26 00:00:00,225542144
2020-10-26 06:00:00,225542144
2020-10-26 12:00:00,227098624
2020-10-26 18:00:00,230129664
2020-10-27 00:00:00,230129664
2020-10-27 06:00:00,216256512
2020-10-27 12:00:00,218836992
2020-10-27 18:00:00,221966336
2020-10-28 00:00:00,224071680
2020-10-28 06:00:00,224071680
2020-10-28 12:00:00,224342016
2020-10-28 18:00:00,227307520
2020-10-29 00:00:00,231436288
2020-10-29 06:00:00,231436288
2020-10-29 12:00:00,231436288
2020-10-29 18:00:00,231436288
2020-10-30 00:00:00,231436288
2020-10-30 06:00:00,200896512
2020-10-30 12:00:00,214331392
2020-10-30 18:00:00,220819456
2020-10-31 00:00:00,222982144
2020-10-31 06:00:00,223252480
2020-10-31 12:00:00,223252480
2020-10-31 18:00:00,235073536
2020-11-01 00:00:00,241561600
2020-11-01 05:00:00,246157312
2020-11-01 11:00:00,246411264
2020-11-01 17:00:00,254275584
2020-11-01 23:00:00,265359360
2020-11-02 05:00:00,268521472
2020-11-02 11:00:00,277917696
2020-11-02 17:00:00,296718336
2020-11-02 23:00:00,306024448
2020-11-03 05:00:00,308187136
2020-11-03 11:00:00,315985920
2020-11-03 17:00:00,325791744
2020-11-03 23:00:00,332181504
2020-11-04 05:00:00,335966208
2020-11-04 11:00:00,337047552
2020-11-04 17:00:00,363319296
2020-11-04 23:00:00,371298304
2020-11-05 05:00:00,372920320
2020-11-05 11:00:00,380760064
2020-11-05 17:00:00,401125376
2020-11-05 23:00:00,432992256
2020-11-06 05:00:00,440561664
2020-11-06 11:00:00,440832000
